"FoodID","FoodClassID","ManufacturerID","ReferenceID","Common","CupGramWeightValue","Discontinued","FoodName","Generic","Recipe","RefusePercentage"
34091,54,95,13,0,0.00,0,"GERBER 2ND FOODS Veal & Veal Gravy",0,0,0.00
34092,49,95,13,0,0.00,0,"GERBER 3RD FOODS Mixed Cereal with Apples & Bananas",0,0,0.00
34093,49,95,13,0,0.00,0,"GERBER 3RD FOODS Oatmeal with Apples & Cinnamon",0,0,0.00
34094,463,95,13,0,0.00,1,"GERBER 3RD FOODS Carrots",0,0,0.00
34095,50,95,13,0,0.00,0,"GERBER 3RD FOODS Green Beans with Rice",0,0,0.00
34096,50,95,13,0,0.00,1,"GERBER 3RD FOODS Peas with Rice",0,0,0.00
34097,55,95,13,0,0.00,0,"GERBER 3RD FOODS Squash",0,0,0.00
34098,463,95,13,0,0.00,0,"GERBER 3RD FOODS Sweet Potatoes",0,0,0.00
34099,80,350,13,0,0.00,1,"JAMBA JUICE Lively Lemon Poppy Seed Bread",0,0,0.00
34100,80,350,13,0,0.00,0,"JAMBA JUICE Apple Cinnamon Pretzel",0,0,0.00
34101,80,350,13,0,0.00,0,"JAMBA JUICE Sourdough Parmesan Pretzel",0,0,0.00
34102,80,350,13,0,0.00,1,"JAMBA JUICE Traditional Bavarian Pretzel",0,0,0.00
34103,50,95,13,0,0.00,1,"GERBER 3RD FOODS Beef & Egg Noodle Dinner",0,0,0.00
34104,50,95,13,0,0.00,0,"GERBER 3RD FOODS Lasagna with Meat Sauce Dinner",0,0,0.00
34105,50,95,13,0,0.00,0,"GERBER 3RD FOODS Spaghetti in Tomato Sauce with Beef Dinner",0,0,0.00
34106,50,95,13,0,0.00,0,"GERBER 3RD FOODS Turkey Rice & Garden Vegetable Dinner",0,0,0.00
34107,50,95,13,0,0.00,1,"GERBER 3RD FOODS Vegetables & Pasta Dinner",0,0,0.00
34108,50,95,13,0,0.00,1,"GERBER 3RD FOODS Vegetable Stew Dinner",0,0,0.00
34109,469,95,13,0,0.00,1,"GERBER 3RD FOODS Blueberry Buckle Dessert",0,0,0.00
34110,51,95,13,0,0.00,1,"GERBER TENDER HARVEST Apple Mango Kiwi",0,0,0.00
34111,51,95,13,0,0.00,1,"GERBER TENDER HARVEST Apple Strawberry",0,0,0.00
34112,51,95,13,0,0.00,1,"GERBER TENDER HARVEST Banana Blueberry",0,0,0.00
34113,49,95,13,0,0.00,0,"GERBER ORGANIC 2ND FOODS Banana Oatmeal & Peach",0,0,0.00
34114,49,95,13,0,0.00,1,"GERBER TENDER HARVEST Peach Strawberry with Mixed Grains",0,0,0.00
34115,51,95,13,0,0.00,1,"GERBER TENDER HARVEST Pear & Wild Blueberry",0,0,0.00
34116,51,95,13,0,0.00,1,"GERBER TENDER HARVEST Tropical Fruit Blend",0,0,0.00
34117,463,95,13,0,0.00,1,"GERBER TENDER HARVEST Apple Sweet Potato",0,0,0.00
34118,55,95,13,0,0.00,1,"GERBER TENDER HARVEST Pears & Winter Squash",0,0,0.00
34119,76,80,13,0,0.00,1,"ENER-G Gluten Free, Wheat Free Seattle Hamburger Buns",0,0,0.00
34120,76,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Tapioca Hot Dog Buns",0,0,0.00
34121,76,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Brown Rice Hamburger Buns",0,0,0.00
34122,80,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Harvest Bread",0,0,0.00
34123,80,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Seattle Brown Bread",0,0,0.00
34124,80,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Four Flour Bread",0,0,0.00
34125,80,80,13,0,0.00,1,"ENER-G Gluten Free Sour Do Baguettes",0,0,0.00
34126,168,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Brown Rice Flour",0,0,0.00
34127,74,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Gourmet Blend Mix",0,0,0.00
34128,168,80,13,0,0.00,1,"ENER-G Gluten Free Sorghum Flour",0,0,0.00
34129,74,80,13,0,0.00,0,"ENER-G Low Protein Bread Baking Mix",0,0,0.00
34130,62,80,13,0,0.00,1,"ENER-G Low Protein, Gluten Free Cheese Crackers",0,0,0.00
34131,593,80,13,0,0.00,0,"ENER-G Low Protein Lasagna/Spaghetti/Macaroni/Large or Small Shells, Gluten Free, Wheat Free",0,0,0.00
34132,569,80,13,0,0.00,0,"ENER-G Low Protein Mozzarella Cheese",0,0,0.00
34133,569,80,13,0,0.00,0,"ENER-G Low Protein Cheddar Cheese",0,0,0.00
34134,593,80,13,0,0.00,1,"ENER-G Gluten Free, Wheat Free Garden Rotini Pasta",0,0,0.00
34135,593,80,13,0,0.00,1,"ENER-G Gluten Free, Wheat Free White Rice Cannelloni",0,0,0.00
34136,80,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Brown Rice English Muffin with Sweet Potato",0,0,0.00
34137,73,80,13,0,0.00,1,"ENER-G Gluten Free Honey Cinnamon Swirls",0,0,0.00
34138,73,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Cinnamon Rolls",0,0,0.00
34139,594,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Crisp Pretzels",0,0,0.00
34140,80,80,13,0,0.00,1,"ENER-G Gluten Free Garlic Breadsticks",0,0,0.00
34141,80,80,13,0,0.00,1,"ENER-G Gluten Free Sesame Breadsticks",0,0,0.00
34142,80,80,13,0,0.00,1,"ENER-G Gluten Free Plain Breadsticks",0,0,0.00
34143,62,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Sesame Crackers",0,0,0.00
34144,62,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Garlic Crackers",0,0,0.00
34145,62,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Gourmet Crackers",0,0,0.00
34146,236,80,13,0,0.00,1,"ENER-G Gluten Free Beef Soup Base",0,0,0.00
34147,236,80,13,0,0.00,1,"ENER-G Gluten Free Chicken Soup Base",0,0,0.00
34148,161,80,13,0,0.00,1,"ENER-G Gluten Free Veggie Bouquet Vegetable Broth Mix",0,0,0.00
34149,161,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Cream of Mushroom Soup Mix",0,0,0.00
34150,79,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Coconut Macaroon Cookies",0,0,0.00
34151,79,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Vanilla Cookies",0,0,0.00
34152,79,80,13,0,0.00,1,"ENER-G Gluten Free Lemon Cookies",0,0,0.00
34153,307,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free, Rice Free Doughnut, Plain",0,0,0.00
34154,307,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Chocolate Iced Rice Free Doughnut",0,0,0.00
34155,82,80,13,0,0.00,1,"ENER-G Gluten Free NutQuick Beverage Mix",0,0,0.00
34156,80,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Hi-Fiber Bread",0,0,0.00
34157,80,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Rice Starch Bread",0,0,0.00
34158,76,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Tapioca Hamburger Buns",0,0,0.00
34159,62,80,13,0,0.00,1,"ENER-G Gluten Free Cheese Bitz Crackers",0,0,0.00
34160,642,80,13,0,0.00,0,"ENER-G Low Protein Potato Chips",0,0,0.00
34161,238,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free Bread Crumbs",0,0,0.00
34162,591,80,13,0,0.00,1,"ENER-G Gluten Free, Wheat Free Rice Polish",0,0,0.00
34163,74,80,13,0,0.00,1,"ENER-G Gluten Free Basic Baking Mix",0,0,0.00
34164,76,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free White Rice Hamburger Buns",0,0,0.00
34165,168,80,13,0,0.00,0,"ENER-G Gluten Free, Wheat Free White Rice Flour",0,0,0.00
34166,306,330,13,0,0.00,0,"GENISOY Soy Protein Bar, Obsession Fudge Cookies 'n Cream",0,0,0.00
34167,306,330,13,0,0.00,0,"GENISOY Soy Protein Bar, Pure Golden Honey Creamy Peanut Yogurt",0,0,0.00
34168,254,330,13,0,0.00,1,"GENISOY Nature Grains Bar, Oatmeal Raisin",0,0,0.00
34169,254,330,13,0,0.00,1,"GENISOY Nature Grains Bar, Wild Berry",0,0,0.00
34170,254,330,13,0,0.00,1,"GENISOY Nature Grains Bar, Banana Nut",0,0,0.00
34171,254,330,13,0,0.00,1,"GENISOY Nature Grains Bar, Chocolate",0,0,0.00
34172,306,330,13,0,0.00,1,"GENISOY Soy Nutty! Bar, Chocolate Coated",0,0,0.00
34173,259,330,13,0,113.40,0,"GENISOY Soy Nuts, Deep Sea Salted",0,0,0.00
34174,259,330,13,0,113.40,0,"GENISOY Soy Nuts, Unsalted",0,0,0.00
34175,259,330,13,0,113.40,0,"GENISOY Soy Nuts, Zesty Barbecue",0,0,0.00
34176,259,330,13,0,113.40,0,"GENISOY Soy Nuts, Old Hickory Smoked",0,0,0.00
34177,139,31,13,0,0.00,0,"BERNARDI Square Smoked Cheese/Sun Dried Tomato Ravioli (FS)",0,0,0.00
34178,139,31,13,0,0.00,0,"BERNARDI Square Portobello Mushroom Ravioli (FS)",0,0,0.00
34179,130,31,13,0,0.00,0,"BERNARDI Naples Cut Eggplant (FS)",0,0,0.00
34180,139,31,13,0,0.00,0,"BERNARDI Cheese Stuffed Rigatoni (FS)",0,0,0.00
34181,139,31,13,0,0.00,0,"BERNARDI Roasted Red Pepper Stuffed Rigatoni (FS)",0,0,0.00
34182,139,31,13,0,0.00,0,"BERNARDI Spinach Feta Artichoke Stuffed Rigatoni (FS)",0,0,0.00
34183,139,31,13,0,0.00,0,"BERNARDI CN Mini Round Cheese Ravioli (FS)",0,0,0.00
34184,139,31,13,0,0.00,0,"BERNARDI Medium Round Chicken & Portobello Mushroom Ravioli (FS)",0,0,0.00
34185,126,69,13,0,0.00,0,"DEL TACO MACHO CHICKEN BURRITO",0,0,0.00
34186,562,69,13,0,0.00,1,"DEL TACO Taco Salad",0,0,0.00
34187,562,69,13,0,0.00,1,"DEL TACO Chicken Fiesta Bowl with Ancho Chile Sauce",0,0,0.00
34188,556,69,13,0,0.00,1,"DEL TACO Veggie Fiesta Bowl with Ancho Chile Sauce",0,0,0.00
34189,112,69,13,0,0.00,0,"DEL TACO BACON DOUBLE DEL Cheeseburger",0,0,0.00
34190,112,69,13,0,0.00,0,"DEL TACO Hamburger",0,0,0.00
34191,112,69,13,0,0.00,1,"DEL TACO Bun Taco",0,0,0.00
34192,66,406,13,0,0.00,0,"AUNT JEMIMA Cinnamon Sugar Waffle Sticks",0,0,0.00
34193,66,406,13,0,0.00,0,"AUNT JEMIMA Chocolate Chip Waffle Sticks",0,0,0.00
34194,66,406,13,0,0.00,0,"AUNT JEMIMA Homestyle Waffle Sticks",0,0,0.00
34195,136,406,13,0,0.00,0,"AUNT JEMIMA Cinnamon French Toast Sticks",0,0,0.00
34196,64,406,13,0,0.00,0,"AUNT JEMIMA Mini Pancakes",0,0,0.00
34197,115,406,13,0,0.00,0,"CELESTE Four Cheese Rising Crust Pizza",0,0,0.00
34198,115,406,13,0,0.00,0,"CELESTE Supreme Rising Crust Pizza",0,0,0.00
34199,115,406,13,0,0.00,0,"CELESTE Three Meat Rising Crust Pizza",0,0,0.00
34200,115,406,13,0,0.00,0,"CELESTE Pepperoni Rising Crust Pizza",0,0,0.00
34201,146,67,13,0,0.00,0,"DANNON Low Fat Plain Yogurt",0,0,0.00
34202,254,267,13,0,0.00,0,"NASOYA Garlic Onion Tofu",0,0,0.00
34203,132,59,13,0,0.00,0,"BANQUET Boneless Pork Rib Meal",0,0,0.00
34204,127,59,13,0,0.00,0,"BANQUET Homestyle Noodles and Chicken Meal",0,0,0.00
34205,132,59,13,0,0.00,0,"BANQUET Swedish Meatballs Meal",0,0,0.00
34206,640,73,13,0,0.00,1,"DREYERS/EDYS Blackberry Swirl Ice Cream",0,0,0.00
34207,640,73,13,0,0.00,1,"DREYERS/EDYS GRAND Chocolate Caramel Swirl Ice Cream",0,0,0.00
34208,640,73,13,0,0.00,0,"DREYERS/EDYS GRAND Vanilla Chocolate Ice Cream",0,0,0.00
34209,640,73,13,0,0.00,0,"DREYERS/EDYS GRAND LIGHT SLOW CHURNED Mint Chocolate Chips! Ice Cream",0,0,0.00
34210,779,73,13,0,0.00,1,"DREYERS/EDYS Orange Vanilla Swirl Sherbet",0,0,0.00
34211,779,73,13,0,0.00,0,"DREYERS/EDYS Tropical Rainbow Sherbet",0,0,0.00
34212,780,73,13,0,0.00,0,"DREYERS/EDYS YOGURT BLENDS Caramel Praline Crunch Frozen Yogurt",0,0,0.00
34213,640,73,13,0,0.00,0,"DREYERS/EDYS No Sugar Added Butter Pecan Ice Cream",0,0,0.00
34214,781,73,13,0,0.00,0,"DREYERS FRUIT BARS Strawberry",0,0,0.00
34215,781,73,13,0,0.00,0,"DREYERS FRUIT BARS Lime, Strawberry or Wildberry Fruit Bar",0,0,0.00
34216,311,323,13,0,0.00,0,"F. A. A Free Amino Acid Nutrition",0,0,0.00
34217,312,51,13,0,0.00,0,"CENTRUM PERFORMANCE Multivitamin Tablet",0,0,0.00
34218,311,322,13,0,0.00,0,"Pediatric EO28 Splash Formula, Orange Pineapple Flavored",0,0,0.00
34219,311,497,13,0,100.00,0,"NEOCATE JUNIOR Unflavored Powder",0,0,0.00
34220,311,322,13,0,0.00,0,"PEPDITE JUNIOR Powder, Unflavored and Banana Flavored",0,0,0.00
34221,569,419,13,0,0.00,0,"ALPINE LACE Cheese, American, White, Reduced Fat",0,0,0.00
34222,128,,28,0,0.00,0,"Brown Rice & Tofu Stir-Fry (Vegan)",1,1,0.00
34224,127,,28,0,0.00,0,"Casserole, Chinese Noodle (Ovo-Lacto)",1,1,0.00
34225,112,,28,0,0.00,0,"Brown Rice and Veggie Pita (Vegan)",1,1,0.00
34226,128,,28,0,0.00,0,"Chinese Rice and Bean Sprouts (Vegan)",1,1,0.00
34227,130,,28,0,0.00,0,"Chinese Stir Fried Vegetables with Brown Rice (Vegan)",1,1,0.00
34228,128,,28,0,0.00,0,"Rice, Fried, Mexican (Vegan)",1,1,0.00
34229,802,,28,0,0.00,0,"Soup, Mushroom Barley (Vegan)",1,1,0.00
34230,128,,28,0,0.00,0,"Rice, Oriental (Vegan)",1,1,0.00
34231,128,,28,0,0.00,0,"Casserole, Oriental Rice (Vegan)",1,1,0.00
34232,128,,28,0,0.00,0,"Rice, Peanut Vegetable (Vegan)",1,1,0.00
34233,130,,28,0,0.00,0,"Carrot Loaf (Ovo-Lacto)",1,1,0.00
34234,124,,28,0,0.00,0,"Casserole, Rice/Bean (Vegan)",1,1,0.00
34235,128,,28,0,0.00,0,"Rice, Mushrooms & Almonds (Vegan)",1,1,0.00
34237,130,,28,0,0.00,0,"Stir Fried Broccoli & Mushrooms with Rice (Vegan)",1,1,0.00
34238,128,,28,0,0.00,0,"Rice, Steamed, and Vegetables (Vegan)",1,1,0.00
34239,130,,28,0,0.00,0,"Rice Oriental in Green Peppers (Vegan)",1,1,0.00
34240,254,,28,0,0.00,0,"Tofu, Sweet and Sour (Vegan)",1,1,0.00
34241,167,,28,0,0.00,0,"Rice, Brown (Vegan), Cooked",1,1,0.00
34242,123,,28,0,0.00,0,"Stew, Turkish Bulgur (Vegan)",1,1,0.00
34243,130,,28,0,0.00,0,"Vegetable Chow Mein (Vegan)",1,1,0.00
34244,123,,28,0,0.00,0,"Vegetable Kasha (Buckwheat-Vegan)",1,1,0.00
34245,124,,28,0,0.00,0,"Bean and Lentil Potage (Vegan)",1,1,0.00
34246,128,,28,0,0.00,0,"Dalia Uppma (Bulgur with Vegetables- Vegan)",1,1,0.00
34247,124,,28,0,0.00,0,"Casserole, Five Bean (Vegan)",1,1,0.00
34248,124,,28,0,0.00,0,"Garbanzo Bean Curry (Vegan)",1,1,0.00
34249,130,,28,0,0.00,0,"Eggplant, Deviled (Ovo-Lacto)",1,1,0.00
34250,128,,28,0,0.00,0,"Herbed Lentils with Rice (Vegan)",1,1,0.00
34251,124,,28,0,0.00,0,"Peas, Chickpeas, Indian Style (Vegan)",1,1,0.00
34252,124,,28,0,0.00,0,"Chili, Lentil (Vegan)",1,1,0.00
34255,125,,28,0,0.00,0,"Egg Foo Yung (Ovo-Lacto)",1,1,0.00
34256,125,,28,0,0.00,0,"Egg, Oriental (Ovo-Lacto)",1,1,0.00
34257,130,,28,0,0.00,0,"Eggplant Parmesan (Ovo-Lacto)",1,1,0.00
34258,124,,28,0,0.00,0,"Stew, Lentil Mushroom (Vegan)",1,1,0.00
34260,440,,28,0,0.00,0,"Sauce, Lentil Spaghetti (Vegan)",1,1,0.00
34261,124,,28,0,0.00,0,"Stew, Lentil (Vegan)",1,1,0.00
34262,124,,28,0,0.00,0,"Stew, Macaroni Bean (Vegan)",1,1,0.00
34263,124,,28,0,0.00,0,"Chili, Meatless (Vegan)",1,1,0.00
34264,803,,28,0,0.00,0,"Soup, Navy Bean (Vegan)",1,1,0.00
34265,124,,28,0,0.00,0,"Plaki (Vegan)",1,1,0.00
34266,124,,28,0,0.00,0,"Refritos (Vegan)",1,1,0.00
34267,803,,28,0,0.00,0,"Soup, Vegetarian Lentil and Mushroom (Vegan)",1,1,0.00
34268,125,,28,0,0.00,0,"Quiche, Hash Brown (Ovo-Lacto)",1,1,0.00
34269,128,,28,0,0.00,0,"Pilaf, Split Pea (Vegan)",1,1,0.00
34270,124,,28,0,0.00,0,"Lentil Patty (Ovo-Lacto)",1,1,0.00
34271,130,,28,0,0.00,0,"Mushroom Cutlet (Ovo-Lacto)",1,1,0.00
34272,125,,28,0,0.00,0,"Mushroom Omelet (Ovo-Lacto)",1,1,0.00
34273,130,,28,0,0.00,0,"Vegetarian Shish Kabob (Vegan)",1,1,0.00
34274,124,,28,0,0.00,0,"Beans, Black, Tangy (Vegan)",1,1,0.00
34276,126,,28,0,0.00,0,"Enchilada, Vegan Spinach (Vegan)",1,1,0.00
34277,557,,28,0,0.00,0,"Bean Salad, Three Bean (Vegan)",1,1,0.00
34278,259,,28,0,0.00,0,"Falafel Patty, Vege (Vegan)",1,1,0.00
34279,127,,28,0,0.00,0,"Asparagus Pasta Stir Fry (Vegan)",1,1,0.00
34280,124,,28,0,0.00,0,"Red Beans and Rice, Vege (Vegan)",1,1,0.00
34281,127,,28,0,0.00,0,"Herbed Tofu Piccata (Vegan)",1,1,0.00
34282,124,,28,0,0.00,0,"Chili, Vegetarian (Vegan)",1,1,0.00
34283,124,,28,0,0.00,0,"Chili, Vegetarian with Bulgur (Vegan)",1,1,0.00
34285,127,,28,0,0.00,0,"Casserole, Mostaccioli (Vegan)",1,1,0.00
34286,130,,28,0,0.00,0,"Vegetable Creole (Vegan)",1,1,0.00
34287,125,,28,0,0.00,0,"Spanish Omelet (Ovo-Lacto)",1,1,0.00
34288,123,,28,0,0.00,0,"Grits and Cheese, Baked (Ovo-Lacto)",1,1,0.00
34290,118,,28,0,0.00,0,"Spinach Pie (Ovo-Lacto)",1,1,0.00
34292,123,,28,0,0.00,0,"Cheese Grits (Ovo-Lacto)",1,1,0.00
34293,130,,28,0,0.00,0,"Cheese and Spinach Bake (Ovo-Lacto)",1,1,0.00
34294,125,,28,0,0.00,0,"Omelet, Swiss Vegetarian (Ovo-Lacto)",1,1,0.00
34295,128,,28,0,0.00,0,"Rice, Fried, Chinese (Ovo-Lacto)",1,1,0.00
34298,125,,28,0,0.00,0,"Quiche, Vegetable (Ovo-Lacto)",1,1,0.00
34299,128,,28,0,0.00,0,"Confetti Cheese Bake (Ovo-Lacto)",1,1,0.00
34300,127,,28,0,0.00,0,"Sesame Pasta with Tofu and Olives (Vegan)",1,1,0.00
34302,125,,28,0,0.00,0,"Quiche, Vegetable II (Ovo-Lacto)",1,1,0.00
34303,80,,28,0,0.00,0,"Cornbread, Mexican (Ovo-Lacto)",1,1,0.00
34304,128,,28,0,0.00,0,"Rice, Fried, Plain (Ovo-Lacto)",1,1,0.00
34305,63,,28,0,0.00,0,"Muffin, Pumpkin Oat Bran (Ovo-Lacto)",1,1,0.00
34306,130,,28,0,0.00,0,"Casserole, Spinach-Rice-Cheese (Ovo-Lacto)",1,1,0.00
34307,114,,28,0,0.00,0,"Tamale Pie (Ovo-Lacto)",1,1,0.00
34308,112,,28,0,0.00,0,"Tofu Rice Burgers (Ovo-Lacto)",1,1,0.00
34311,130,,28,0,0.00,0,"Vegetable Strudel (Ovo-Lacto)",1,1,0.00
34313,127,,28,0,0.00,0,"Macaroni and Cheese, with Egg, Baked (Ovo-Lacto)",1,1,0.00
34314,127,,28,0,0.00,0,"Lasagne Florentine (Ovo-Lacto)",1,1,0.00
34315,127,,28,0,0.00,0,"Noodles Romanoff (Ovo-Lacto)",1,1,0.00
34316,127,,28,0,0.00,0,"Pasta Plate (Ovo-Lacto)",1,1,0.00
34317,125,,28,0,0.00,0,"Fritata, Zucchini (Ovo-Lacto)",1,1,0.00
34318,440,,28,0,0.00,0,"Sauce, Spaghetti with Zucchini (Vegan)",1,1,0.00
34319,125,,28,0,0.00,0,"Souffle, Cheese (Ovo-Lacto)",1,1,0.00
34320,139,,28,0,0.00,0,"Pasta, Tortellini with Marinara Sauce (Ovo-Lacto)",1,1,0.00
34321,130,,28,0,0.00,0,"Chili Relleno, Baked (Ovo-Lacto)",1,1,0.00
34322,114,,28,0,0.00,0,"Broccoli Brunch Pie (Ovo-Lacto)",1,1,0.00
34323,125,,28,0,0.00,0,"Strata, Broccoli/Mushroom (Ovo-Lacto)",1,1,0.00
34324,125,,28,0,0.00,0,"Quiche, Broccoli (Ovo-Lacto)",1,1,0.00
34325,130,,28,0,0.00,0,"Casserole, California Broccoli (Ovo-Lacto)",1,1,0.00
34326,125,,28,0,0.00,0,"Strata, Cheese (Ovo-Lacto)",1,1,0.00
34327,125,,28,0,0.00,0,"Casserole, Chili Rellenos (Ovo-Lacto)",1,1,0.00
34329,127,,28,0,0.00,0,"Spaghetti Pasta, Thin Ala Pesto (Vegan)",1,1,0.00
34330,127,,28,0,0.00,0,"Spaghetti, Tofu/Vegetable (Vegan)",1,1,0.00
34331,125,,28,0,0.00,0,"Egg Croquettes (Ovo-Lacto)",1,1,0.00
34332,130,,28,0,0.00,0,"Tomato Broccoli Bake (Vegan)",1,1,0.00
34333,577,276,13,0,0.00,0,"WHITE WAVE SILK Organic Chocolate Soymilk",0,0,0.00
34334,577,276,13,0,0.00,0,"WHITEWAVE SILK Organic Vanilla Soymilk",0,0,0.00
34335,577,276,13,0,0.00,0,"WHITE WAVE SILK Organic Plain Soymilk",0,0,0.00
34336,577,276,13,0,0.00,0,"WHITE WAVE SILK Organic Chai Soymilk",0,0,0.00
34337,577,276,13,0,0.00,0,"WHITE WAVE SILK Organic Mocha Soymilk",0,0,0.00
34338,578,276,13,0,0.00,0,"WHITEWAVE SILK Soymilk Creamer",0,0,0.00
34339,127,,28,0,0.00,0,"Vegetable Marinara (Vegan)",1,1,0.00
34340,125,,28,0,0.00,0,"Egg Cutlet (Ovo-Lacto)",1,1,0.00
34341,127,,28,0,0.00,0,"Spaghetti Pie, Vegetarian (Vegan)",1,1,0.00
34342,69,,28,0,0.00,0,"Crisp, Apple Cheese (Lacto)",1,1,0.00
34343,128,,28,0,0.00,0,"Arroz Con Queso (Rice With Cheese) (Lacto)",1,1,0.00
34345,128,,28,0,0.00,0,"Casserole, Broccoli Rice (Lacto)",1,1,0.00
34346,128,,28,0,0.00,0,"Con Queso Rice (Lacto)",1,1,0.00
34347,128,,28,0,0.00,0,"Golden Rice Bake (Lacto)",1,1,0.00
34349,130,,28,0,0.00,0,"Potatoes, Baked, Marinara with Tofu (Vegan)",1,1,0.00
34351,128,,28,0,0.00,0,"Casserole, Jalapeno Rice (Lacto)",1,1,0.00
34352,130,,28,0,0.00,0,"Green Bean Chow Mein (Vegan)",1,1,0.00
34353,130,,28,0,0.00,0,"Mushroom Stroganoff (Lacto)",1,1,0.00
34354,118,,28,0,0.00,0,"French Vegetable Puff (Vegan)",1,1,0.00
34355,128,,28,0,0.00,0,"Normandy Stroganoff (Lacto)",1,1,0.00
34356,128,,28,0,0.00,0,"Casserole, Vegetable Rice (Lacto)",1,1,0.00
34359,130,,28,0,0.00,0,"Oriental Stir Fry (Vegan)",1,1,0.00
34360,124,,28,0,0.00,0,"Peppery Tofu with Cashews (Vegan)",1,1,0.00
34362,130,,28,0,0.00,0,"Tofu Vegetable Quiche (Vegan)",1,1,0.00
34363,130,,28,0,0.00,0,"Vegetable Chow Mein II (Vegan)",1,1,0.00
34364,130,,28,0,0.00,0,"Vineyard Vegetables with Cheese (Lacto)",1,1,0.00
34365,128,,28,0,0.00,0,"Wild Rice Tofu Supreme (Lacto)",1,1,0.00
34366,130,,28,0,0.00,0,"Vegetarian Ratatouille (Vegan)",1,1,0.00
34367,802,,28,0,0.00,0,"Soup, Vegetable, Vegetarian (Vegan)",1,1,0.00
34368,126,,28,0,0.00,0,"Casserole, Cheese Enchilada (Lacto)",1,1,0.00
34369,124,,28,0,0.00,0,"Beans, Refried, Vegetarian (Lacto)",1,1,0.00
34370,124,,28,0,0.00,0,"Casserole, Tortilla and Bean (Lacto)",1,1,0.00
34371,126,,28,0,0.00,0,"Taco, Vegetable (Lacto)",1,1,0.00
34372,126,,28,0,0.00,0,"Burrito, Wet - Meatless (Lacto)",1,1,0.00
34373,112,370,13,0,0.00,0,"IN-N-OUT BURGER Hamburger with Onion",0,0,0.00
34374,112,370,13,0,0.00,0,"IN-N-OUT BURGER Cheeseburger with Onion",0,0,0.00
34375,112,370,13,0,0.00,0,"IN-N-OUT BURGER Double Double Cheeseburger w Onion",0,0,0.00
34376,642,370,13,0,0.00,0,"IN-N-OUT BURGER French Fries",0,0,0.00
34377,90,370,13,0,0.00,0,"IN-N-OUT BURGER Shake, Chocolate",0,0,0.00
34378,90,370,13,0,0.00,0,"IN-N-OUT BURGER Shake, Vanilla",0,0,0.00
34379,90,370,13,0,0.00,0,"IN-N-OUT BURGER Shake, Strawberry",0,0,0.00
34380,130,,28,0,0.00,0,"Zucchini Ankara (Lacto)",1,1,0.00
34381,127,,28,0,0.00,0,"Fettuccini Con Pesto (Lacto)",1,1,0.00
34382,127,,28,0,0.00,0,"Fettuccini with Pesto Sauce (Lacto)",1,1,0.00
34383,226,4,13,0,0.00,0,"SUGAR TWIN Sweetener, Calorie Free",0,0,0.00
34384,226,4,13,0,0.00,0,"SUGAR TWIN Sweetener, Spoonable, Calorie Free",0,0,0.00
34385,226,4,13,0,0.00,0,"SUGAR TWIN Sweetener, Spoonable, Brown Sugar Replacement, Calorie Free",0,0,0.00
34386,127,,28,0,0.00,0,"Hungarian Noodle Bake (Lacto)",1,1,0.00
34387,130,,28,0,0.00,0,"Vegetarian Stir Fry (Vegan)",1,1,0.00
34388,112,370,13,0,0.00,0,"IN-N-OUT BURGER Hamburger, Protein Style, (Bun Replaced w Lettuce)",0,0,0.00
34389,112,370,13,0,0.00,0,"IN-N-OUT BURGER Hamburger with Mustard & Ketchup",0,0,0.00
34390,112,370,13,0,0.00,0,"IN-N-OUT BURGER Cheeseburger, Protein Style, (Bun Replaced w Lettuce)",0,0,0.00
34391,112,370,13,0,0.00,0,"IN-N-OUT BURGER Cheeseburger w Mustard & Ketchup",0,0,0.00
34392,112,370,13,0,0.00,0,"IN-N-OUT BURGER Cheeseburger, Double Double, Protein Style,  (Bun Replaced w Lettuce)",0,0,0.00
34393,112,370,13,0,0.00,0,"IN-N-OUT BURGER Cheeseburger, Double Double w Mustard & Ketchup",0,0,0.00
